x,y,z,
0,568.4,0.053912,
0,571.9,0.05393,
0,575.4,0.053955,
0,579.08,0.053869,
0,582.58,0.053973,
0,586.07,0.053943,
0,589.57,0.053554,
0,593.07,0.053542,
0,596.75,0.053613,
0,600.42,0.053936,
0,603.92,0.053884,
0,607.42,0.053887,
0,610.92,0.053872,
0,614.25,0.053936,
0,618.1,0.05397,
0,621.6,0.053958,
0,625.1,0.05357,
0,628.77,0.053326,
0,632.27,0.053339,
0,635.77,0.052886,
0,639.27,0.052458,
0,642.95,0.052042,
0,646.45,0.052473,
0,650.12,0.052581,
0,653.62,0.052904,
0,657.12,0.053425,
0,660.45,0.054001,
0,664.47,0.054774,
0,667.97,0.055267,
0,671.47,0.055776,
0,674.97,0.056188,
0,678.65,0.056102,
0,682.15,0.056509,
0,685.47,0.05649,
33.95,12.77,0.046182,
33.95,16.27,0.046105,
33.95,19.95,0.046151,
33.95,23.27,0.045794,
33.95,26.95,0.045788,
33.95,30.45,0.045714,
33.95,33.95,0.04576,
33.95,37.45,0.046204,
33.95,40.95,0.046536,
33.95,44.45,0.046878,
33.95,48.12,0.047365,
33.95,51.45,0.047297,
33.95,55.3,0.047424,
33.95,58.62,0.046863,
33.95,62.3,0.046943,
33.95,65.8,0.046441,
33.95,69.47,0.046533,
33.95,72.97,0.046521,
33.95,76.65,0.046111,
33.95,80.15,0.046188,
33.95,83.65,0.045726,
33.95,87.32,0.046182,
33.95,90.82,0.046875,
33.95,94.32,0.048126,
33.95,98,0.049334,
33.95,101.5,0.050215,
33.95,105,0.050597,
33.95,108.5,0.050979,
33.95,112,0.05096,
33.95,115.67,0.050967,
33.95,119.17,0.050963,
33.95,122.67,0.051869,
33.95,126.17,0.053447,
33.95,129.67,0.055899,
33.95,133.35,0.058471,
33.95,136.85,0.061228,
33.95,140.52,0.063517,
33.95,144.02,0.064297,
33.95,147.7,0.06357,
33.95,151.2,0.062119,
33.95,154.7,0.06011,
33.95,158.2,0.058255,
33.95,161.7,0.056586,
33.95,165.37,0.05556,
33.95,168.87,0.054275,
33.95,172.37,0.053123,
33.95,176.05,0.05222,
33.95,179.55,0.051447,
33.95,183.05,0.050896,
33.95,186.55,0.05064,
33.95,190.05,0.050212,
33.95,193.37,0.050196,
33.95,197.05,0.049817,
33.95,200.72,0.049879,
33.95,204.05,0.049796,
33.95,207.72,0.049802,
33.95,211.4,0.050243,
33.95,214.9,0.050723,
33.95,218.4,0.051358,
33.95,221.9,0.052097,
33.95,225.58,0.052726,
33.95,229.08,0.053203,
33.95,232.58,0.053505,
33.95,236.08,0.053573,
33.95,239.58,0.053591,
33.95,243.08,0.053567,
33.95,246.58,0.053576,
33.95,250.25,0.053456,
33.95,253.75,0.05361,
33.95,257.25,0.053215,
33.95,260.75,0.053188,
33.95,264.43,0.053114,
33.95,267.93,0.0528,
33.95,271.6,0.052809,
33.95,275.1,0.053191,
33.95,278.95,0.053071,
33.95,282.63,0.053557,
33.95,286.13,0.053933,
33.95,289.8,0.0543,
33.95,293.3,0.054358,
33.95,296.8,0.054386,
33.95,300.48,0.05434,
33.95,303.98,0.054278,
33.95,307.48,0.054254,
33.95,311.15,0.054284,
33.95,314.65,0.053924,
33.95,318.15,0.053604,
33.95,321.65,0.053234,
33.95,325.33,0.052886,
33.95,328.83,0.052424,
33.95,332.33,0.052384,
33.95,336,0.05243,
33.95,339.5,0.052491,
33.95,343,0.052907,
33.95,346.68,0.052864,
33.95,350.18,0.052827,
33.95,353.68,0.052861,
33.95,357.18,0.052775,
33.95,360.68,0.052735,
33.95,364.18,0.052824,
33.95,367.85,0.053271,
33.95,371.35,0.053493,
33.95,374.85,0.053539,
33.95,378.53,0.053576,
33.95,382.03,0.053471,
33.95,385.7,0.053801,
33.95,389.03,0.054026,
33.95,392.7,0.054522,
33.95,396.38,0.055045,
33.95,399.88,0.055372,
33.95,403.38,0.055714,
33.95,407.05,0.056111,
33.95,410.55,0.055668,
33.95,414.05,0.055751,
33.95,417.2,0.055788,
33.95,421.23,0.055344,
33.95,424.73,0.055403,
33.95,428.4,0.055344,
33.95,432.08,0.055467,
33.95,435.75,0.055353,
33.95,439.25,0.055677,
33.95,442.75,0.056084,
33.95,446.25,0.05609,
33.95,449.75,0.056509,
33.95,453.25,0.0573,
33.95,456.93,0.057957,
33.95,460.43,0.058376,
33.95,463.93,0.058742,
33.95,467.6,0.059032,
33.95,471.1,0.059072,
33.95,474.78,0.0593,
33.95,478.28,0.059214,
33.95,481.95,0.059118,
33.95,485.45,0.058705,
33.95,489.13,0.05877,
33.95,492.63,0.058696,
33.95,496.13,0.058819,
33.95,499.8,0.059053,
33.95,503.3,0.059451,
33.95,506.63,0.059836,
33.95,510.3,0.059857,
33.95,513.8,0.059787,
33.95,517.3,0.060008,
33.95,520.8,0.060218,
33.95,524.48,0.060193,
33.95,527.98,0.060501,
33.95,531.48,0.060507,
33.95,534.98,0.060711,
33.95,538.65,0.060544,
33.95,542.33,0.060273,
33.95,545.83,0.059469,
33.95,549.5,0.058844,
33.95,553.18,0.058145,
33.95,556.85,0.057519,
33.95,560.53,0.057584,
33.95,564.03,0.057325,
33.95,567.35,0.057174,
33.95,571.2,0.0571,
33.95,574.53,0.057276,
33.95,578.2,0.057498,
33.95,581.7,0.057667,
33.95,585.2,0.057602,
33.95,588.88,0.057516,
33.95,592.37,0.057605,
33.95,595.87,0.057701,
33.95,599.55,0.057541,
33.95,603.05,0.05727,
33.95,606.55,0.057171,
33.95,610.05,0.056731,
33.95,613.72,0.056081,
33.95,617.22,0.05613,
33.95,620.9,0.055677,
33.95,624.4,0.055329,
33.95,627.55,0.055015,
33.95,631.4,0.054666,
33.95,634.9,0.054288,
33.95,638.4,0.053976,
33.95,642.07,0.053955,
33.95,645.57,0.054029,
33.95,649.07,0.054291,
33.95,652.57,0.055039,
33.95,656.25,0.055357,
33.95,658.7,0.055717,
33.95,663.25,0.056056,
33.95,666.75,0.056167,
33.95,670.42,0.056127,
33.95,673.92,0.056179,
33.95,677.42,0.056235,
33.95,680.92,0.056191,
33.95,684.6,0.056185,
33.95,688.1,0.056238,
68.08,12.77,0.04694,
68.08,16.27,0.046629,
68.08,20.12,0.046179,
68.08,23.62,0.046164,
68.08,27.3,0.045772,
68.08,30.27,0.045877,
68.08,34.3,0.045865,
68.08,37.8,0.045779,
68.08,41.12,0.045837,
68.08,44.97,0.045859,
68.08,48.47,0.045834,
68.08,51.97,0.0458,
68.08,55.65,0.045723,
68.08,59.15,0.0458,
68.08,62.65,0.046124,
68.08,66.15,0.046493,
68.08,69.82,0.04686,
68.08,73.32,0.047227,
68.08,76.82,0.047264,
68.08,80.15,0.047334,
68.08,84,0.046885,
68.08,87.5,0.046496,
68.08,91,0.046512,
68.08,94.67,0.046841,
68.08,98.17,0.04731,
68.08,101.67,0.04722,
68.08,105.35,0.047279,
68.08,108.85,0.047254,
68.08,112.35,0.047618,
68.08,115.85,0.047704,
68.08,119.52,0.047581,
68.08,123.02,0.047991,
68.08,126.17,0.048148,
68.08,130.2,0.048317,
68.08,133.7,0.04845,
68.08,137.2,0.048785,
68.08,140.7,0.04909,
68.08,144.2,0.049454,
68.08,147.87,0.049626,
68.08,151.37,0.049747,
68.08,154.87,0.050209,
68.08,158.37,0.050591,
68.08,162.05,0.051321,
68.08,165.55,0.052023,
68.08,169.05,0.052418,
68.08,172.55,0.052809,
68.08,176.57,0.05312,
68.08,180.07,0.053453,
68.08,183.75,0.053887,
68.08,187.07,0.053807,
68.08,190.75,0.053829,
68.08,194.25,0.053456,
68.08,197.75,0.053095,
68.08,201.43,0.052781,
68.08,204.93,0.052365,
68.08,208.43,0.052461,
68.08,212.1,0.052467,
68.08,215.6,0.052498,
68.08,219.1,0.052498,
68.08,222.78,0.052331,
68.08,226.28,0.052036,
68.08,229.78,0.051583,
68.08,233.45,0.051204,
68.08,236.95,0.050788,
68.08,240.45,0.05023,
68.08,244.13,0.049885,
68.08,247.63,0.049777,
68.08,251.3,0.049463,
68.08,254.8,0.049494,
68.08,258.3,0.049516,
68.08,261.98,0.04979,
68.08,265.48,0.049814,
68.08,268.98,0.049482,
68.08,272.48,0.049047,
68.08,275.98,0.048829,
68.08,279.65,0.048708,
68.08,283.15,0.048342,
68.08,286.65,0.048326,
68.08,290.33,0.048339,
68.08,293.83,0.048311,
68.08,297.33,0.048718,
68.08,300.83,0.049106,
68.08,304.33,0.049374,
68.08,308,0.049787,
68.08,311.5,0.050289,
68.08,315.18,0.05096,
68.08,318.68,0.051601,
68.08,322,0.052029,
68.08,325.68,0.052378,
68.08,329.18,0.052479,
68.08,332.68,0.052732,
68.08,336.35,0.05283,
68.08,339.85,0.053397,
68.08,343.35,0.053847,
68.08,346.85,0.054192,
68.08,350.35,0.054747,
68.08,354.03,0.055329,
68.08,357.53,0.055689,
68.08,361.03,0.056117,
68.08,364.7,0.056124,
68.08,368.2,0.056084,
68.08,371.53,0.056136,
68.08,375.2,0.056361,
68.08,378.7,0.056466,
68.08,382.38,0.056826,
68.08,385.88,0.057159,
68.08,389.55,0.057917,
68.08,393.05,0.058638,
68.08,396.55,0.059124,
68.08,400.05,0.059423,
68.08,403.55,0.059805,
68.08,407.05,0.060446,
68.08,410.73,0.060871,
68.08,414.23,0.061256,
68.08,417.9,0.061173,
68.08,421.4,0.061201,
68.08,424.9,0.061352,
68.08,428.23,0.060979,
68.08,431.9,0.060908,
68.08,435.58,0.060926,
68.08,439.08,0.060501,
68.08,442.58,0.060166,
68.08,446.25,0.059854,
68.08,449.75,0.059472,
68.08,453.25,0.058983,
68.08,456.93,0.058252,
68.08,460.43,0.058028,
68.08,464.1,0.057236,
68.08,467.6,0.056841,
68.08,471.1,0.056718,
68.08,474.6,0.056441,
68.08,478.28,0.056447,
68.08,481.78,0.056429,
68.08,485.28,0.056419,
68.08,488.95,0.056151,
68.08,492.45,0.056167,
68.08,495.95,0.056133,
68.08,499.45,0.056204,
68.08,503.13,0.056154,
68.08,506.63,0.055816,
68.08,510.3,0.055689,
68.08,513.98,0.055846,
68.08,517.48,0.055788,
68.08,520.98,0.055335,
68.08,524.65,0.055406,
68.08,528.15,0.055434,
68.08,532,0.055652,
68.08,535.68,0.055745,
68.08,539.18,0.056108,
68.08,542.68,0.056114,
68.08,546.18,0.055757,
68.08,549.85,0.055483,
68.08,553.35,0.055042,
68.08,557.03,0.054543,
68.08,560.53,0.054093,
68.08,564.03,0.053902,
68.08,567.7,0.053921,
68.08,571.2,0.054001,
68.08,574.7,0.05426,
68.08,578.2,0.054281,
68.08,581.7,0.054275,
68.08,585.2,0.054232,
68.08,588.88,0.054617,
68.08,592.55,0.054697,
68.08,596.05,0.054922,
68.08,599.55,0.055052,
68.08,603.05,0.054978,
68.08,606.73,0.054743,
68.08,610.23,0.054685,
68.08,613.73,0.054328,
68.08,617.4,0.0543,
68.08,621.08,0.054682,
68.08,624.75,0.05487,
68.08,628.25,0.055283,
68.08,631.75,0.055732,
68.08,635.25,0.056179,
68.08,638.92,0.056432,
68.08,642.42,0.05718,
68.08,645.92,0.057658,
68.08,649.42,0.057901,
68.08,652.92,0.058265,
68.08,656.6,0.058339,
68.08,660.1,0.058326,
68.08,663.6,0.058326,
68.08,667.1,0.058268,
68.08,670.77,0.058012,
68.08,674.27,0.057907,
68.08,677.95,0.057652,
68.08,681.27,0.057954,
68.08,685.3,0.058018,
102.02,12.6,0.049457,
102.02,16.1,0.049824,
102.02,19.6,0.05064,
102.02,23.28,0.05251,
102.02,26.78,0.054694,
102.02,30.63,0.057341,
102.02,34.3,0.059885,
102.02,37.8,0.062113,
102.02,41.3,0.063761,
102.02,44.98,0.064192,
102.02,48.48,0.06332,
102.02,51.98,0.06149,
102.02,55.65,0.059134,
102.02,59.15,0.056647,
102.02,62.83,0.054817,
102.02,66.33,0.052633,
102.02,70,0.05084,
102.02,73.33,0.049589,
102.02,77,0.048647,
102.02,80.68,0.047806,
102.02,84.18,0.047279,
102.02,87.85,0.046429,
102.02,91.35,0.046074,
102.02,95.03,0.045735,
102.02,98.53,0.045779,
102.02,102.03,0.046198,
102.02,105.53,0.046158,
102.02,109.2,0.046111,
102.02,112.7,0.046121,
102.02,116.2,0.046158,
102.02,119.88,0.045834,
102.02,123.38,0.045769,
102.02,127.05,0.046167,
102.02,130.55,0.046469,
102.02,134.05,0.046918,
102.02,137.73,0.047356,
102.02,141.23,0.047633,
102.02,144.73,0.048052,
102.02,148.4,0.04792,
102.02,151.9,0.047966,
102.02,155.58,0.04804,
102.02,159.08,0.047618,
102.02,162.75,0.047322,
102.02,166.25,0.047091,
102.02,169.75,0.046826,
102.02,173.43,0.046909,
102.02,177.1,0.047267,
102.02,180.6,0.047159,
102.02,184.1,0.04731,
102.02,187.78,0.047525,
102.02,191.28,0.047938,
102.02,194.95,0.048351,
102.02,198.45,0.048745,
102.02,201.95,0.049047,
102.02,205.63,0.049466,
102.02,209.13,0.049682,
102.02,212.63,0.050175,
102.02,216.48,0.050544,
102.02,219.98,0.050926,
102.02,223.65,0.051382,
102.02,227.15,0.051272,
102.02,230.65,0.051666,
102.02,234.33,0.051626,
102.02,237.83,0.052069,
102.02,241.15,0.052325,
102.02,244.83,0.052519,
102.02,248.33,0.052553,
102.02,252,0.052427,
102.02,255.68,0.05243,
102.02,259.35,0.052125,
102.02,262.85,0.051814,
102.02,266.53,0.051472,
102.02,270.03,0.051241,
102.02,273.53,0.050967,
102.02,277.03,0.05089,
102.02,280.7,0.050942,
102.02,284.2,0.050529,
102.02,287.7,0.050184,
102.02,291.38,0.049876,
102.02,294.88,0.049824,
102.02,298.38,0.049777,
102.02,301.7,0.049787,
102.02,305.55,0.050236,
102.02,309.23,0.050508,
102.02,312.73,0.050554,
102.02,316.23,0.050658,
102.02,319.9,0.05064,
102.02,323.4,0.050588,
102.02,326.9,0.05092,
102.02,330.4,0.05097,
102.02,334.08,0.050899,
102.02,337.58,0.050926,
102.02,341.25,0.050923,
102.02,344.75,0.050985,
102.02,348.25,0.050942,
102.02,351.93,0.050566,
102.02,355.43,0.050575,
102.02,358.93,0.050132,
102.02,362.43,0.050135,
102.02,365.93,0.050218,
102.02,369.43,0.050058,
102.02,372.93,0.049549,
102.02,376.6,0.04926,
102.02,380.1,0.049078,
102.02,383.6,0.049408,
102.02,387.1,0.049799,
102.02,390.78,0.050169,
102.02,394.28,0.050406,
102.02,397.78,0.050535,
102.02,401.28,0.05093,
102.02,404.78,0.050979,
102.02,408.45,0.051345,
102.02,411.95,0.051407,
102.02,415.45,0.051694,
102.02,418.95,0.051607,
102.02,422.63,0.052088,
102.02,426.13,0.051654,
102.02,429.63,0.05194,
102.02,433.13,0.052014,
102.02,436.8,0.052362,
102.02,440.3,0.052661,
102.02,443.8,0.053539,
102.02,447.3,0.054288,
102.02,450.98,0.055378,
102.02,454.48,0.056068,
102.02,457.98,0.056783,
102.02,461.65,0.057655,
102.02,464.98,0.058317,
102.02,468.65,0.058983,
102.02,472.33,0.059361,
102.02,475.83,0.059442,
102.02,479.33,0.059155,
102.02,482.83,0.058862,
102.02,486.5,0.058557,
102.02,490,0.058296,
102.02,493.5,0.058031,
102.02,497.18,0.057658,
102.02,500.68,0.05755,
102.02,504.18,0.057116,
102.02,507.68,0.056524,
102.02,511.35,0.056154,
102.02,514.85,0.056204,
102.02,518.35,0.056062,
102.02,521.85,0.0558,
102.02,525.35,0.05531,
102.02,528.68,0.055159,
102.02,532.53,0.054947,
102.02,536.2,0.054617,
102.02,539.7,0.054303,
102.02,543.38,0.053902,
102.02,547.05,0.053585,
102.02,550.55,0.053465,
102.02,554.05,0.0532,
102.02,557.55,0.053089,
102.02,561.05,0.0528,
102.02,564.55,0.052464,
102.02,568.23,0.051783,
102.02,571.73,0.051647,
102.02,575.23,0.051737,
102.02,578.9,0.051657,
102.02,582.4,0.052054,
102.02,585.9,0.052319,
102.02,589.23,0.052402,
102.02,593.08,0.052418,
102.02,596.58,0.05235,
102.02,600.08,0.052833,
102.02,603.75,0.052778,
102.02,607.43,0.052729,
102.02,610.93,0.052787,
102.02,614.6,0.053182,
102.02,618.1,0.053243,
102.02,621.78,0.053157,
102.02,625.28,0.053105,
102.02,628.78,0.05357,
102.02,632.45,0.053505,
102.02,635.95,0.053976,
102.02,639.45,0.05434,
102.02,642.95,0.054691,
102.02,646.45,0.055089,
102.02,649.95,0.055366,
102.02,653.62,0.055945,
102.02,657.12,0.056151,
102.02,660.62,0.056536,
102.02,663.95,0.056841,
102.02,667.8,0.057199,
102.02,671.3,0.057612,
102.02,674.8,0.057784,
102.02,678.47,0.057984,
102.02,681.97,0.057846,
102.02,685.47,0.057572,
136.15,12.95,0.047267,
136.15,16.28,0.046543,
136.15,20.13,0.045803,
136.15,23.63,0.045443,
136.15,27.13,0.045104,
136.15,30.98,0.044645,
136.15,34.65,0.044685,
136.15,38.33,0.044697,
136.15,41.65,0.045378,
136.15,45.33,0.046056,
136.15,48.83,0.046891,
136.15,52.5,0.047575,
136.15,56,0.048077,
136.15,59.68,0.047867,
136.15,63.18,0.047642,
136.15,66.68,0.047304,
136.15,70.35,0.046841,
136.15,73.85,0.046472,
136.15,77.53,0.04613,
136.15,81.03,0.045883,
136.15,84.7,0.045403,
136.15,88.2,0.045471,
136.15,91.7,0.045113,
136.15,95.2,0.044851,
136.15,98.7,0.044642,
136.15,102.2,0.044331,
136.15,105.88,0.043912,
136.15,109.38,0.043825,
136.15,112.88,0.043468,
136.15,116.38,0.043191,
136.15,119.7,0.042861,
136.15,123.55,0.042482,
136.15,127.23,0.042485,
136.15,130.73,0.042424,
136.15,134.23,0.042513,
136.15,137.73,0.042547,
136.15,141.4,0.042864,
136.15,144.9,0.043259,
136.15,148.4,0.043477,
136.15,152.08,0.043866,
136.15,155.75,0.044703,
136.15,159.08,0.045418,
136.15,162.75,0.04592,
136.15,166.25,0.046441,
136.15,169.93,0.046811,
136.15,173.43,0.047029,
136.15,176.93,0.047384,
136.15,180.43,0.047612,
136.15,184.1,0.047883,
136.15,187.6,0.047978,
136.15,191.28,0.04913,
136.15,194.25,0.050779,
136.15,198.28,0.052119,
136.15,201.78,0.052753,
136.15,205.45,0.052695,
136.15,208.95,0.052846,
136.15,212.63,0.052424,
136.15,216.13,0.052008,
136.15,219.63,0.051715,
136.15,223.3,0.051977,
136.15,226.98,0.052414,
136.15,230.48,0.052849,
136.15,233.98,0.053157,
136.15,237.48,0.052781,
136.15,241.15,0.052806,
136.15,244.65,0.052507,
136.15,248.15,0.052103,
136.15,251.83,0.052125,
136.15,255.5,0.05243,
136.15,259,0.052787,
136.15,262.5,0.0528,
136.15,266,0.052806,
136.15,269.68,0.052947,
136.15,273.18,0.052806,
136.15,276.68,0.05276,
136.15,280.35,0.053228,
136.15,283.85,0.053138,
136.15,287.53,0.053249,
136.15,291.03,0.053631,
136.15,294.7,0.05361,
136.15,298.2,0.053859,
136.15,301.7,0.053924,
136.15,305.2,0.054312,
136.15,307.13,0.054346,
136.15,312.2,0.054719,
136.15,315.7,0.054676,
136.15,319.38,0.054328,
136.15,323.05,0.054272,
136.15,326.73,0.053896,
136.15,330.23,0.053437,
136.15,333.73,0.053511,
136.15,337.4,0.05348,
136.15,340.9,0.053548,
136.15,344.4,0.053927,
136.15,347.9,0.054211,
136.15,351.58,0.054278,
136.15,355.08,0.054023,
136.15,358.75,0.053795,
136.15,362.43,0.053582,
136.15,365.93,0.053326,
136.15,369.43,0.053061,
136.15,373.1,0.053157,
136.15,376.6,0.053052,
136.15,380.1,0.053175,
136.15,383.78,0.053259,
136.15,387.28,0.05348,
136.15,390.95,0.053548,
136.15,394.45,0.053961,
136.15,398.13,0.054315,
136.15,401.63,0.054315,
136.15,405.13,0.053915,
136.15,408.8,0.053967,
136.15,412.3,0.053668,
136.15,415.98,0.053477,
136.15,419.65,0.053206,
136.15,423.15,0.053148,
136.15,426.65,0.053154,
136.15,430.33,0.053206,
136.15,434,0.053163,
136.15,437.5,0.053413,
136.15,441,0.053825,
136.15,444.5,0.05401,
136.15,448.18,0.054272,
136.15,451.68,0.054361,
136.15,455.18,0.054663,
136.15,458.68,0.054959,
136.15,462.35,0.055615,
136.15,465.85,0.056133,
136.15,469.35,0.056555,
136.15,472.85,0.057239,
136.15,476.53,0.05771,
136.15,480.2,0.058422,
136.15,483.7,0.058711,
136.15,487.38,0.05922,
136.15,490.88,0.059836,
136.15,494.55,0.060239,
136.15,498.05,0.06096,
136.15,501.55,0.060991,
136.15,505.05,0.060954,
136.15,508.55,0.060948,
136.15,512.23,0.060979,
136.15,515.73,0.060893,
136.15,519.23,0.060979,
136.15,522.9,0.061345,
136.15,526.58,0.061318,
136.15,530.08,0.061703,
136.15,533.58,0.061943,
136.15,537.25,0.061989,
136.15,540.58,0.062424,
136.15,544.25,0.062362,
136.15,547.75,0.062377,
136.15,551.43,0.062393,
136.15,555.1,0.062005,
136.15,558.6,0.061555,
136.15,562.1,0.060877,
136.15,565.78,0.060501,
136.15,569.28,0.06019,
136.15,572.78,0.059747,
136.15,576.28,0.059765,
136.15,579.78,0.059423,
136.15,583.45,0.059053,
136.15,586.95,0.058727,
136.15,590.63,0.058739,
136.15,594.13,0.05836,
136.15,597.63,0.058373,
136.15,601.13,0.05787,
136.15,604.62,0.057535,
136.15,608.3,0.057113,
136.15,611.8,0.056789,
136.15,615.3,0.056204,
136.15,618.8,0.056139,
136.15,622.47,0.056114,
136.15,625.97,0.056059,
136.15,629.82,0.056145,
136.15,633.32,0.056121,
136.15,637,0.056506,
136.15,640.5,0.056798,
136.15,644,0.057304,
136.15,647.5,0.057596,
136.15,651,0.058336,
136.15,654.67,0.05897,
136.15,658.17,0.059617,
136.15,661.67,0.060184,
136.15,665.35,0.060504,
136.15,668.85,0.060896,
136.15,672.35,0.061312,
136.15,675.85,0.061447,
136.15,679.52,0.061681,
136.15,683.02,0.062023,
136.15,686.7,0.062402,
170.27,12.42,0.042852,
170.27,15.92,0.04287,
170.27,19.42,0.042396,
170.27,23.45,0.042029,
170.27,26.95,0.042233,
170.27,30.45,0.041681,
170.27,33.95,0.041764,
170.27,37.62,0.041712,
170.27,41.3,0.041712,
170.27,44.8,0.041715,
170.27,48.3,0.042134,
170.27,51.8,0.042063,
170.27,55.47,0.042427,
170.27,58.97,0.042488,
170.27,62.65,0.042827,
170.27,66.15,0.043326,
170.27,69.65,0.04357,
170.27,73.32,0.043856,
170.27,76.82,0.043952,
170.27,80.32,0.044325,
170.27,83.82,0.044361,
170.27,87.5,0.044281,
170.27,91,0.044241,
170.27,94.32,0.044291,
170.27,98.17,0.043884,
170.27,101.67,0.043588,
170.27,105.17,0.043607,
170.27,109.02,0.043188,
170.27,112.87,0.043206,
170.27,116.37,0.042729,
170.27,119.87,0.04316,
170.27,123.37,0.043145,
170.27,126.87,0.043631,
