x,y,z,
286.83,33.07,0.042624,
290.33,33.07,0.043856,
294,33.07,0.045286,
297.5,33.07,0.047723,
301,33.07,0.050809,
304.5,33.07,0.055387,
308.18,33.07,0.061573,
311.68,33.07,0.069294,
315.35,33.07,0.078702,
318.85,33.07,0.089137,
322.35,33.07,0.101056,
325.85,33.07,0.114528,
329.53,33.07,0.128388,
333.03,33.07,0.142291,
336.53,33.07,0.153708,
340.2,33.07,0.162233,
343.7,33.07,0.167248,
347.38,33.07,0.166968,
350.88,33.07,0.160375,
354.55,33.07,0.148003,
358.05,33.07,0.128024,
361.73,33.07,0.101663,
365.23,33.07,0.072307,
368.9,33.07,0.040406,
372.4,33.07,0.006475,
375.9,33.07,-0.025022,
379.4,33.07,-0.052173,
383.08,33.07,-0.075013,
386.58,33.07,-0.091313,
390.25,33.07,-0.102129,
393.05,33.07,-0.106248,
397.25,33.07,-0.105564,
400.75,33.07,-0.100287,
404.43,33.07,-0.090808,
407.93,33.07,-0.079431,
411.6,33.07,-0.066889,
415.1,33.07,-0.054163,
418.78,33.07,-0.040469,
422.28,33.07,-0.029243,
425.78,33.07,-0.018768,
429.45,33.07,-0.009631,
432.95,33.07,-0.001033,
436.63,33.07,0.006108,
440.13,33.07,0.012193,
443.8,33.07,0.017088,
447.3,33.07,0.020951,
450.8,33.07,0.024549,
454.3,33.07,0.027227,
457.8,33.07,0.029583,
461.48,33.07,0.031204,
464.98,33.07,0.032168,
468.48,33.07,0.032898,
471.98,33.07,0.033745,
475.65,33.07,0.03406,
478.98,33.07,0.034451,
482.65,33.07,0.03519,
486.15,33.07,0.035628,
489.83,33.07,0.035692,
493.33,33.07,0.035683,
496.83,33.07,0.03544,
500.33,33.07,0.035529,
504,33.07,0.035945,
507.5,33.07,0.036475,
511.35,33.07,0.037091,
514.85,33.07,0.037846,
518.35,33.07,0.038431,
522.03,33.07,0.038955,
525.53,33.07,0.039429,
529.2,33.07,0.039318,
532.7,33.07,0.039241,
536.2,33.07,0.038973,
539.88,33.07,0.038471,
543.38,33.07,0.03873,
547.05,33.07,0.038545,
550.55,33.07,0.038825,
554.23,33.07,0.038909,
557.73,33.07,0.039466,
561.23,33.07,0.03975,
564.73,33.07,0.040249,
568.23,33.07,0.040927,
571.73,33.07,0.04121,
575.4,33.07,0.041395,
578.9,33.07,0.041897,
582.57,33.07,0.042322,
585.72,33.07,0.042239,
589.57,33.07,0.042636,
593.07,33.07,0.042898,
596.75,33.07,0.043003,
600.07,33.07,0.043043,
603.75,33.07,0.043277,
607.42,33.07,0.042855,
610.92,33.07,0.042877,
614.42,33.07,0.042455,
617.92,33.07,0.042411,
621.6,33.07,0.042014,
625.1,33.07,0.041838,
628.6,33.07,0.041336,
632.1,33.07,0.04084,
635.6,33.07,0.039999,
639.1,33.07,0.039596,
642.77,33.07,0.039321,
646.27,33.07,0.03906,
649.77,33.07,0.039004,
653.27,33.07,0.038702,
656.95,33.07,0.038493,
660.45,33.07,0.038428,
663.95,33.07,0.037874,
667.45,33.07,0.037769,
671.12,33.07,0.038326,
674.62,33.07,0.038681,
678.12,33.07,0.039134,
681.8,33.07,0.039306,
685.3,33.07,0.039214,
688.8,33.07,0.038866,
692.3,33.07,0.038933,
695.97,33.07,0.038853,
699.47,33.07,0.039013,
702.97,33.07,0.039158,
706.65,33.07,0.039685,
710.15,33.07,0.040597,
12.25,66.33,0.040341,
15.75,66.33,0.040871,
19.43,66.33,0.041296,
22.93,66.33,0.041395,
26.43,66.33,0.04166,
29.93,66.33,0.041644,
33.43,66.33,0.041626,
37.1,66.33,0.041617,
40.77,66.33,0.041724,
44.27,66.33,0.04145,
47.95,66.33,0.040905,
51.27,66.33,0.040156,
54.95,66.33,0.039485,
58.45,66.33,0.038844,
61.95,66.33,0.038601,
65.62,66.33,0.038906,
69.12,66.33,0.039143,
72.62,66.33,0.039272,
76.12,66.33,0.039901,
79.62,66.33,0.039666,
83.47,66.33,0.040286,
86.97,66.33,0.040837,
90.47,66.33,0.041124,
94.15,66.33,0.041225,
97.65,66.33,0.041697,
101.32,66.33,0.041589,
104.82,66.33,0.041527,
108.32,66.33,0.041583,
112.17,66.33,0.041558,
115.85,66.33,0.041623,
119.35,66.33,0.041632,
122.85,66.33,0.041838,
126.35,66.33,0.042097,
130.02,66.33,0.041469,
133.52,66.33,0.041678,
137.2,66.33,0.041367,
140.7,66.33,0.040991,
144.37,66.33,0.040326,
147.88,66.33,0.040569,
151.38,66.33,0.040412,
154.88,66.33,0.040415,
158.38,66.33,0.040634,
162.05,66.33,0.040853,
165.55,66.33,0.040849,
169.05,66.33,0.040862,
172.55,66.33,0.040914,
176.23,66.33,0.04089,
179.73,66.33,0.040544,
183.4,66.33,0.0404,
186.9,66.33,0.04093,
190.58,66.33,0.041136,
194.08,66.33,0.041629,
197.75,66.33,0.041657,
201.25,66.33,0.041992,
204.93,66.33,0.042467,
208.43,66.33,0.042756,
211.93,66.33,0.042824,
215.43,66.33,0.042843,
219.1,66.33,0.042803,
222.6,66.33,0.042673,
225.93,66.33,0.042704,
229.6,66.33,0.043182,
233.1,66.33,0.043545,
236.6,66.33,0.044238,
240.1,66.33,0.045153,
243.78,66.33,0.045557,
247.1,66.33,0.045853,
251.13,66.33,0.046219,
254.63,66.33,0.045544,
258.13,66.33,0.045431,
261.8,66.33,0.044971,
265.3,66.33,0.044537,
268.98,66.33,0.044395,
272.48,66.33,0.043933,
275.98,66.33,0.04373,
279.65,66.33,0.043524,
283.15,66.33,0.043902,
286.65,66.33,0.044719,
290.33,66.33,0.045711,
293.83,66.33,0.047827,
297.33,66.33,0.050199,
301,66.33,0.054571,
304.5,66.33,0.060221,
308,66.33,0.066749,
311.68,66.33,0.074164,
315.18,66.33,0.082495,
318.68,66.33,0.09161,
322.18,66.33,0.102128,
325.85,66.33,0.113597,
329.35,66.33,0.125929,
333.03,66.33,0.136884,
336.53,66.33,0.146133,
340.03,66.33,0.153305,
343.53,66.33,0.156847,
347.2,66.33,0.155729,
350.7,66.33,0.149136,
354.38,66.33,0.137288,
357.88,66.33,0.119244,
361.38,66.33,0.096019,
364.88,66.33,0.068936,
368.38,66.33,0.04007,
372.05,66.33,0.009023,
375.55,66.33,-0.020229,
379.05,66.33,-0.047333,
382.73,66.33,-0.071809,
386.4,66.33,-0.089862,
389.9,66.33,-0.101757,
393.4,66.33,-0.107465,
396.9,66.33,-0.107909,
400.4,66.33,-0.103938,
404.08,66.33,-0.09529,
407.58,66.33,-0.083922,
411.08,66.33,-0.070854,
414.75,66.33,-0.057351,
418.25,66.33,-0.044175,
421.75,66.33,-0.031929,
425.43,66.33,-0.021042,
428.93,66.33,-0.011683,
432.43,66.33,-0.003023,
436.1,66.33,0.004158,
439.6,66.33,0.010437,
443.1,66.33,0.016346,
446.6,66.33,0.020902,
450.1,66.33,0.025193,
453.78,66.33,0.028866,
457.28,66.33,0.031906,
460.78,66.33,0.034093,
464.28,66.33,0.035529,
467.95,66.33,0.036583,
471.45,66.33,0.03739,
475.3,66.33,0.038037,
478.8,66.33,0.038342,
482.3,66.33,0.039408,
485.8,66.33,0.039682,
489.48,66.33,0.039719,
492.98,66.33,0.04015,
496.48,66.33,0.040449,
500.15,66.33,0.04072,
503.83,66.33,0.041142,
507.5,66.33,0.041376,
511,66.33,0.041764,
514.33,66.33,0.0419,
518,66.33,0.042032,
521.5,66.33,0.042455,
525,66.33,0.042356,
528.5,66.33,0.042488,
532.35,66.33,0.042421,
535.85,66.33,0.042245,
539.35,66.33,0.042316,
543.03,66.33,0.042655,
546.53,66.33,0.043095,
550.03,66.33,0.043499,
553.7,66.33,0.044152,
557.03,66.33,0.04422,
560.53,66.33,0.044623,
564.2,66.33,0.045064,
567.7,66.33,0.045039,
571.2,66.33,0.04531,
574.88,66.33,0.045548,
578.38,66.33,0.045674,
581.88,66.33,0.046056,
585.38,66.33,0.046379,
589.05,66.33,0.046518,
592.55,66.33,0.046512,
596.23,66.33,0.046284,
599.73,66.33,0.045726,
603.22,66.33,0.044882,
606.9,66.33,0.044959,
610.4,66.33,0.044935,
614.07,66.33,0.044891,
617.57,66.33,0.045421,
621.07,66.33,0.045437,
624.75,66.33,0.045452,
628.25,66.33,0.04515,
631.75,66.33,0.044864,
635.25,66.33,0.043976,
638.75,66.33,0.043416,
642.25,66.33,0.04283,
645.75,66.33,0.041965,
649.42,66.33,0.041188,
653.1,66.33,0.040822,
656.6,66.33,0.040474,
660.1,66.33,0.040899,
663.6,66.33,0.041315,
667.1,66.33,0.04174,
670.77,66.33,0.041814,
674.27,66.33,0.042362,
677.77,66.33,0.043135,
681.1,66.33,0.043776,
684.77,66.33,0.044383,
688.45,66.33,0.044947,
691.95,66.33,0.045317,
695.62,66.33,0.045458,
699.12,66.33,0.045489,
702.8,66.33,0.045732,
706.3,66.33,0.046124,
709.8,66.33,0.046832,
12.6,99.4,0.03869,
16.1,99.4,0.038228,
19.78,99.4,0.037747,
23.45,99.4,0.037781,
26.95,99.4,0.037418,
30.63,99.4,0.03743,
34.13,99.4,0.037525,
37.63,99.4,0.037458,
41.3,99.4,0.037418,
44.8,99.4,0.03711,
48.3,99.4,0.037128,
51.8,99.4,0.037103,
55.48,99.4,0.037248,
58.98,99.4,0.037843,
62.65,99.4,0.038175,
66.15,99.4,0.038551,
69.65,99.4,0.03934,
73.33,99.4,0.039839,
76.83,99.4,0.040172,
80.33,99.4,0.040443,
83.83,99.4,0.040933,
87.5,99.4,0.040994,
91,99.4,0.040911,
94.5,99.4,0.041087,
98.18,99.4,0.040412,
101.68,99.4,0.040372,
105.35,99.4,0.040504,
109.03,99.4,0.04052,
112.53,99.4,0.040357,
116.03,99.4,0.040394,
119.53,99.4,0.040172,
123.2,99.4,0.040055,
126.7,99.4,0.039679,
130.2,99.4,0.039291,
133.88,99.4,0.039232,
137.38,99.4,0.039013,
140.88,99.4,0.038477,
144.38,99.4,0.037861,
148.05,99.4,0.037538,
151.55,99.4,0.036885,
155.23,99.4,0.036826,
158.73,99.4,0.036854,
162.23,99.4,0.037002,
165.73,99.4,0.037633,
169.4,99.4,0.037904,
172.9,99.4,0.038262,
176.58,99.4,0.038151,
180.08,99.4,0.038274,
183.58,99.4,0.038351,
187.25,99.4,0.038764,
190.58,99.4,0.038681,
194.25,99.4,0.039032,
197.93,99.4,0.039226,
201.43,99.4,0.039389,
205.1,99.4,0.039787,
208.43,99.4,0.04015,
212.28,99.4,0.040529,
215.78,99.4,0.040831,
219.28,99.4,0.041228,
222.78,99.4,0.041469,
226.45,99.4,0.042405,
229.95,99.4,0.043028,
233.45,99.4,0.043524,
236.95,99.4,0.04393,
240.45,99.4,0.043869,
244.13,99.4,0.044016,
247.63,99.4,0.043752,
251.3,99.4,0.043869,
255.15,99.4,0.043724,
258.65,99.4,0.043582,
262.33,99.4,0.042781,
265.83,99.4,0.042273,
269.33,99.4,0.041777,
273,99.4,0.041315,
276.5,99.4,0.041268,
280,99.4,0.04149,
283.68,99.4,0.042153,
287.18,99.4,0.043169,
290.85,99.4,0.044565,
294.35,99.4,0.046607,
298.03,99.4,0.049451,
301.7,99.4,0.052667,
305.2,99.4,0.057264,
308.88,99.4,0.063234,
312.38,99.4,0.069762,
315.88,99.4,0.078071,
319.38,99.4,0.086743,
323.05,99.4,0.095843,
326.55,99.4,0.105729,
330.05,99.4,0.114694,
333.73,99.4,0.123714,
337.23,99.4,0.130856,
340.9,99.4,0.135763,
344.4,99.4,0.137362,
347.9,99.4,0.134937,
351.58,99.4,0.127929,
355.08,99.4,0.115692,
358.75,99.4,0.099287,
362.43,99.4,0.078671,
365.93,99.4,0.055714,
369.43,99.4,0.030683,
372.93,99.4,0.004688,
376.95,99.4,-0.021079,
380.45,99.4,-0.040549,
383.95,99.4,-0.057022,
387.63,99.4,-0.068922,
391.3,99.4,-0.076843,
394.98,99.4,-0.078922,
398.48,99.4,-0.077132,
402.15,99.4,-0.072508,
405.65,99.4,-0.064893,
409.15,99.4,-0.056313,
412.83,99.4,-0.046341,
416.33,99.4,-0.036766,
419.83,99.4,-0.027401,
423.33,99.4,-0.01834,
426.83,99.4,-0.010377,
430.33,99.4,-0.002878,
433.83,99.4,0.003866,
437.33,99.4,0.009781,
441,99.4,0.015243,
444.68,99.4,0.019192,
448.18,99.4,0.023129,
451.68,99.4,0.026127,
455.35,99.4,0.028856,
458.85,99.4,0.030905,
462.35,99.4,0.032676,
466.03,99.4,0.033909,
469.53,99.4,0.034673,
473.2,99.4,0.035597,
476.7,99.4,0.036345,
480.2,99.4,0.036764,
483.88,99.4,0.037085,
487.38,99.4,0.037294,
490.88,99.4,0.037418,
494.55,99.4,0.037855,
498.05,99.4,0.037972,
501.55,99.4,0.037476,
505.05,99.4,0.037103,
508.73,99.4,0.03613,
512.23,99.4,0.035138,
515.73,99.4,0.034534,
519.23,99.4,0.034183,
522.9,99.4,0.034217,
526.4,99.4,0.034023,
529.9,99.4,0.034229,
533.4,99.4,0.034127,
537.08,99.4,0.034962,
540.75,99.4,0.035431,
544.43,99.4,0.036432,
547.93,99.4,0.036838,
551.43,99.4,0.037479,
555.1,99.4,0.038006,
558.6,99.4,0.038308,
562.1,99.4,0.038665,
565.6,99.4,0.039183,
569.1,99.4,0.039608,
572.6,99.4,0.040113,
576.28,99.4,0.040144,
579.78,99.4,0.040153,
583.28,99.4,0.039925,
586.78,99.4,0.04027,
590.45,99.4,0.040467,
593.95,99.4,0.04096,
597.45,99.4,0.041694,
600.95,99.4,0.042239,
604.63,99.4,0.043225,
608.13,99.4,0.043887,
611.63,99.4,0.044602,
615.3,99.4,0.045431,
618.8,99.4,0.04531,
622.3,99.4,0.045455,
625.97,99.4,0.045609,
629.47,99.4,0.045005,
633.15,99.4,0.043989,
636.65,99.4,0.043175,
640.15,99.4,0.042341,
643.82,99.4,0.041678,
647.32,99.4,0.040843,
650.82,99.4,0.040526,
654.32,99.4,0.040132,
658,99.4,0.039805,
661.5,99.4,0.039845,
665,99.4,0.040172,
668.67,99.4,0.04027,
672.17,99.4,0.040655,
675.67,99.4,0.040618,
679.35,99.4,0.040449,
682.85,99.4,0.040276,
686.35,99.4,0.040218,
689.85,99.4,0.040606,
693.52,99.4,0.041074,
697.02,99.4,0.041946,
700.52,99.4,0.042867,
704.02,99.4,0.043539,
707.7,99.4,0.04463,
711.2,99.4,0.045689,
12.78,132.65,0.033437,
16.45,132.65,0.033379,
20.3,132.65,0.033209,
23.98,132.65,0.033508,
27.48,132.65,0.033413,
30.98,132.65,0.033588,
34.65,132.65,0.0334,
38.15,132.65,0.033379,
41.83,132.65,0.033992,
45.33,132.65,0.034596,
48.83,132.65,0.035585,
52.5,132.65,0.036179,
56,132.65,0.037233,
59.5,132.65,0.038077,
63.18,132.65,0.039016,
66.68,132.65,0.039879,
70.18,132.65,0.040732,
73.85,132.65,0.041718,
77.35,132.65,0.042935,
80.85,132.65,0.043613,
84.35,132.65,0.044257,
88.2,132.65,0.044839,
91.7,132.65,0.045135,
95.2,132.65,0.045304,
98.88,132.65,0.045483,
102.38,132.65,0.045467,
106.05,132.65,0.045048,
109.55,132.65,0.045159,
113.23,132.65,0.04491,
116.73,132.65,0.044617,
120.23,132.65,0.044309,
123.73,132.65,0.044013,
127.23,132.65,0.043671,
130.9,132.65,0.043277,
134.4,132.65,0.042803,
138.08,132.65,0.042128,
141.58,132.65,0.041684,
145.25,132.65,0.040853,
148.75,132.65,0.040116,
152.43,132.65,0.039765,
155.93,132.65,0.039673,
159.43,132.65,0.039685,
163.1,132.65,0.039703,
166.6,132.65,0.040178,
170.1,132.65,0.040418,
173.78,132.65,0.040375,
177.28,132.65,0.040757,
180.78,132.65,0.040988,
184.45,132.65,0.040437,
187.95,132.65,0.040874,
191.45,132.65,0.040991,
194.95,132.65,0.040877,
198.63,132.65,0.040683,
202.13,132.65,0.041158,
205.45,132.65,0.041081,
209.3,132.65,0.041379,
212.8,132.65,0.041253,
216.48,132.65,0.040788,
219.98,132.65,0.040668,
223.65,132.65,0.040806,
227.15,132.65,0.04044,
230.65,132.65,0.040757,
234.15,132.65,0.040708,
237.65,132.65,0.040834,
241.33,132.65,0.041395,
244.83,132.65,0.041638,
248.5,132.65,0.042353,
252.18,132.65,0.04316,
255.68,132.65,0.043576,
259.18,132.65,0.044272,
262.68,132.65,0.044827,
266.35,132.65,0.044673,
269.85,132.65,0.044217,
273.7,132.65,0.043859,
277.2,132.65,0.043862,
280.88,132.65,0.044275,
284.38,132.65,0.04466,
287.88,132.65,0.045797,
291.38,132.65,0.047291,
295.05,132.65,0.04893,
298.55,132.65,0.051262,
302.05,132.65,0.054053,
305.55,132.65,0.057972,
309.05,132.65,0.06263,
312.55,132.65,0.068061,
316.23,132.65,0.075446,
319.73,132.65,0.083357,
323.23,132.65,0.09259,
326.9,132.65,0.102519,
330.4,132.65,0.111903,
333.9,132.65,0.120486,
337.4,132.65,0.126998,
340.73,132.65,0.131934,
344.58,132.65,0.133,
348.08,132.65,0.130778,
351.58,132.65,0.1243,
355.25,132.65,0.11275,
358.75,132.65,0.096974,
362.43,132.65,0.078576,
365.93,132.65,0.057627,
369.43,132.65,0.035206,
372.93,132.65,0.01288,
376.6,132.65,-0.008232,
380.1,132.65,-0.026328,
383.6,132.65,-0.040472,
387.1,132.65,-0.051559,
390.6,132.65,-0.058331,
394.28,132.65,-0.061393,
397.95,132.65,-0.060601,
401.45,132.65,-0.057715,
405.13,132.65,-0.051757,
408.63,132.65,-0.044622,
412.13,132.65,-0.037074,
415.63,132.65,-0.028882,
419.3,132.65,-0.020549,
422.8,132.65,-0.012875,
426.48,132.65,-0.00534,
429.98,132.65,0.002187,
433.3,132.65,0.008434,
437.15,132.65,0.014312,
440.65,132.65,0.018943,
444.15,132.65,0.023274,
447.83,132.65,0.026731,
451.33,132.65,0.029784,
454.83,132.65,0.031906,
458.5,132.65,0.03337,
462,132.65,0.033973,
465.5,132.65,0.034876,
469.18,132.65,0.035458,
472.68,132.65,0.036413,
476.18,132.65,0.03666,
479.85,132.65,0.037032,
483.18,132.65,0.037165,
486.85,132.65,0.037488,
490.35,132.65,0.037424,
493.85,132.65,0.037744,
497.53,132.65,0.037741,
501.2,132.65,0.038385,
504.7,132.65,0.038727,
508.2,132.65,0.038508,
511.7,132.65,0.038668,
515.2,132.65,0.038628,
518.88,132.65,0.038249,
522.38,132.65,0.03837,
525.88,132.65,0.038046,
529.55,132.65,0.037821,
533.05,132.65,0.037701,
536.55,132.65,0.038333,
540.23,132.65,0.038299,
543.9,132.65,0.038326,
547.4,132.65,0.038237,
551.08,132.65,0.038265,
554.58,132.65,0.038357,
558.25,132.65,0.038237,
561.75,132.65,0.038274,
565.25,132.65,0.038585,
568.75,132.65,0.038973,
572.43,132.65,0.039109,
576.1,132.65,0.039272,
579.6,132.65,0.03979,
583.63,132.65,0.039691,
587.13,132.65,0.040033,
590.8,132.65,0.040492,
594.3,132.65,0.041034,
598.33,132.65,0.041918,
601.83,132.65,0.042492,
605.5,132.65,0.043095,
609,132.65,0.043641,
612.68,132.65,0.04348,
616.35,132.65,0.042596,
619.85,132.65,0.041909,
623.35,132.65,0.040806,
626.85,132.65,0.039864,
630.53,132.65,0.039078,
634.03,132.65,0.038628,
637.53,132.65,0.038366,
641.2,132.65,0.038209,
644.7,132.65,0.038191,
648.37,132.65,0.038182,
651.87,132.65,0.037935,
655.37,132.65,0.037704,
658.87,132.65,0.038326,
662.55,132.65,0.038277,
665.87,132.65,0.038542,
669.55,132.65,0.038588,
673.05,132.65,0.039097,
676.72,132.65,0.039103,
680.22,132.65,0.038995,
683.72,132.65,0.038943,
687.22,132.65,0.039078,
690.9,132.65,0.039057,
694.4,132.65,0.038983,
698.07,132.65,0.039078,
701.57,132.65,0.038964,
705.07,132.65,0.039214,
708.57,132.65,0.039497,
12.95,165.72,0.03946,
16.63,165.72,0.039321,
20.65,165.72,0.039454,
24.33,165.72,0.039774,
27.83,165.72,0.039737,
31.33,165.72,0.039882,
35,165.72,0.039574,
38.5,165.72,0.040079,
42,165.72,0.040273,
45.5,165.72,0.040492,
49.18,165.72,0.04105,
52.68,165.72,0.042008,
56.18,165.72,0.043018,
59.85,165.72,0.044361,
63.35,165.72,0.045692,
66.85,165.72,0.047294,
70.35,165.72,0.048841,
74.03,165.72,0.049956,
77.53,165.72,0.051275,
81.2,165.72,0.052054,
84.88,165.72,0.052575,
88.38,165.72,0.052861,
91.88,165.72,0.052796,
95.38,165.72,0.052793,
99.05,165.72,0.052565,
102.55,165.72,0.052119,
106.05,165.72,0.051373,
109.55,165.72,0.051133,
113.05,165.72,0.050289,
116.55,165.72,0.049719,
120.23,165.72,0.049651,
123.73,165.72,0.049072,
127.23,165.72,0.048422,
130.9,165.72,0.04775,
134.4,165.72,0.047251,
137.9,165.72,0.04657,
141.58,165.72,0.046173,
145.08,165.72,0.046127,
148.58,165.72,0.046222,
152.08,165.72,0.046176,
