36.05,95.37,0.001339,-0.018799
36.05,99.05,0.001678,-0.01843
36.05,102.55,0.002106,-0.018041
36.05,106.05,0.0021,-0.018044
36.05,109.72,0.001989,-0.017983
36.05,113.22,0.002066,-0.018088
36.05,116.9,0.002103,-0.018035
36.05,120.4,0.002113,-0.018081
36.05,123.9,0.002131,-0.018051
36.05,127.4,0.002054,-0.018035
36.05,130.9,0.002125,-0.018106
36.05,134.57,0.002187,-0.017878
36.05,137.9,0.002091,-0.017971
36.05,141.57,0.001641,-0.018306
36.05,145.07,0.001037,-0.019135
36.05,148.22,0.000264,-0.019797
36.05,152.25,-0.000327,-0.02033
36.05,155.75,-0.000518,-0.020605
36.05,159.25,-0.000876,-0.0209
36.05,162.92,-0.000789,-0.02095
36.05,167.12,-0.000937,-0.021757
36.05,170.63,-0.000598,-0.020472
36.05,174.3,-0.000999,-0.02086
36.05,177.98,-0.00102,-0.020746
36.05,181.48,-0.000916,-0.020903
36.05,184.98,-0.001033,-0.021005
36.05,188.48,-0.000983,-0.021097
36.05,191.98,-0.001005,-0.020783
36.05,195.65,-0.000925,-0.021082
36.05,199.33,-0.000977,-0.021104
36.05,202.83,-0.001335,-0.021415
36.05,206.33,-0.002111,-0.022351
36.05,210.0,-0.003356,-0.023362
36.05,213.33,-0.004764,-0.024905
36.05,217.0,-0.006393,-0.026412
36.05,220.5,-0.00761,-0.027481
36.05,224.0,-0.008562,-0.028494
36.05,227.68,-0.009662,-0.029674
36.05,231.35,-0.010706,-0.03046
36.05,234.85,-0.011384,-0.031107
36.05,238.35,-0.012207,-0.032068
36.05,241.85,-0.012967,-0.032684
36.05,245.35,-0.013248,-0.03298
36.05,249.03,-0.013781,-0.033479
36.05,252.53,-0.014064,-0.033944
36.05,255.85,-0.014468,-0.03416
36.05,259.7,-0.014837,-0.034794
36.05,263.38,-0.015324,-0.035327
36.05,266.88,-0.015614,-0.035478
36.05,270.55,-0.016008,-0.036116
36.05,274.23,-0.016042,-0.035903
36.05,277.73,-0.015287,-0.035281
36.05,281.23,-0.013867,-0.033753
36.05,284.9,-0.011812,-0.031704
36.05,288.4,-0.009415,-0.029295
36.05,291.9,-0.007213,-0.027151
36.05,295.58,-0.004563,-0.024622
36.05,299.08,-0.002123,-0.022317
36.05,302.58,-7.8e-05,-0.020127
36.05,306.08,0.001709,-0.018503
